,EXH1.DE,EXV6.DE,EXV7.DE,EXH3.DE,EXH9.DE,IOGP.L,WNRG.L,XDW0.DE,IESU.L,GDIG.L,ISAG.L,GDX.L,GJGB.L,SPGP.L,IAUP.L,EXXY.DE,XDBC.DE,CMFP.L,CMOD.L,EQNR.OL,AKRBP.OL,DNO.OL,SUBC.OL,TGS.OL,BORR.OL,SHEL.L,BP.L,TTE.PA,NESTE.HE,CNA.L,ENGI.PA,RWE.DE,EOAN.DE,FORTUM.HE,ORSTED.CO,XOM,CVX,COP,FANG,DVN,EOG,OXY,APA,EQT,AR,RRC,CNX,LNG,SLB,HAL,BKR,CNQ.TO,SU.TO,CVE.TO,TOU.TO,ARX.TO,BIR.TO,PEY.TO,WCP.TO,VET.TO,NEM,AEM,B,GFI,AU,KGC,HMY,FNV,WPM,RGLD,PAAS,SSRM,IAG,BTG,EDV.TO,K.TO,ELD.TO,EQX.TO,LUG.TO,FRES.L,HOC.L,ANTO.L,GLEN.L,RIO.L,AAL.L,BHP.L,FCX,SCCO,TECK-B.TO,FM.TO,HBM.TO,LUN.TO,IVN.TO,ERO.TO,CS.TO,NEXA,BOL.ST,ATYM.L,CAML.L,AA,CENX,KALU,CSTM,VALE,ERA.PA,OUT1V.HE,SBSW,FXPO.L,MT.AS,SSAB-B.ST,STLD,CIA.TO,LIF.TO,BTU,HCC,CNR,ARLP,NC,MPE.L,RE.L,ADM,BG,CCJ,CCO.TO,NXE,UEC,DNN,UUUU,URG,PDN.AX,U-UN.TO,BWXT,LEU,CCL,AFM.V,SIP.BR,LOTB.BR,AI.PA,HEI.DE,NHY.OL,CLF,HSY,BARN.SW,NESN.SW,FRO.OL,OET.OL,DHT,NAT,HAFNI.OL,TRMD-A.CO,TNK,SBLK,GNK,PANL,2020.OL
2004-10,,,,,,,,,,,,,,,,,,,,8.59415,,0.241776,6.02188,3.98498,,46.9799,16.7979,26.3284,,6.84176,10.8652,39.1575,14.4246,4.92613,,41.6905,40.3,27.5859,,39.0134,19.6883,26.7718,61.7055,20.1889,,16.4916,23.1233,20.6688,34.9336,23.0891,35.4436,4.82751,17.1609,,,8.11417,0.274362,7.24279,2.13139,8.7679,55.6634,20.4133,27.8161,14.0069,49.3188,11.1626,17.542,,,22.089,22.6857,23.0063,11.7943,,31.0139,11.2162,26.8246,,7.81021,,,6.38158,,37.4696,40.9407,17.6409,18.8672,4.06087,14.3643,3.91434,,3.19119,,,1.29271,,3.40609,,0.398426,105.677,40.476,,,2.96049,101.298,38.5061,,,,3.78265,9.1852,,,,,,4.51768,6.94786,4.96061,7.07904,19.9218,52.501,18.7963,18.8351,,,,,,,,,4381.93,57.3306,1.65895,15.9129,158.6,32.3358,53.3751,2.95929,12.7285,52.1206,267.696,21.7107,309.296,,,9.94957,,,,,,,
2004-11,,,,,,,,,,,,,,,,,,,,9.33647,,0.290934,7.04859,4.81473,,49.4552,17.626,28.1708,,7.29729,10.8669,39.0638,14.8352,5.54456,,43.622,41.7633,29.756,,43.6688,22.1939,28.857,65.7604,21.8585,,21.7743,27.9841,47.2872,36.4076,25.8413,36.7651,4.92314,17.3164,,,8.80341,0.281168,7.81796,2.38903,9.32629,55.5487,20.7592,30.5068,13.7083,53.0551,11.8916,15.5715,,,24.4355,24.3404,23.2771,11.9597,,38.0357,11.7717,27.7015,,8.69001,,,7.58839,,41.8078,45.1337,20.2163,20.3723,4.5482,18.1759,4.97099,,4.036,,,1.20702,,3.37291,,0.412947,110.95,44.7905,,,3.47074,121.223,41.2416,,,,4.61587,11.2073,,,,,,5.47842,8.16935,5.29067,7.20364,21.8722,58.1139,22.8459,22.8528,,,,,,,,,4835.86,60.2508,1.97547,17.0877,166.852,34.4185,61.4178,3.26934,16.9498,53.4616,340.642,23.4344,380.264,,,10.6733,,,,,,,
2004-12,,,,,,,,,,,,,,,,,,,,9.28299,,0.289709,7.83536,5.35427,,49.9831,16.9193,28.1416,,7.02144,12.3397,40.7047,16.0833,5.92917,,43.791,40.3125,28.5,,41.2381,21.1746,28.2136,61.7414,22.3666,,21.5815,27.0017,53.1705,37.3836,24.6129,35.5185,4.91722,17.7947,,,9.10339,0.362769,8.70972,2.64205,9.42004,52.2913,18.2245,30.1583,12.1607,48.5003,10.5958,13.8243,,,25.2451,21.5566,20.1898,10.4953,,34.1299,10.5699,24.8349,,11.3483,,,7.49646,,42.1856,44.1788,20.3489,20.1101,4.53515,18.6222,4.93361,,4.00184,,,1.72387,,3.75003,,3.33342,102.936,46.0782,,,4.07157,117.542,39.7459,,,,4.60662,10.5399,,,,,,5.79209,7.89311,5.85725,7.36968,23.102,63.074,24.4308,24.407,,,,,,,,,4466.47,65.7428,2.07944,17.178,179.365,36.8367,64.9939,3.1569,18.2341,57.5325,345.255,23.9017,280.43,,,10.3521,,,,,,,
2005-01,,,,,,,,,,,,,,,,,,,,8.98323,,0.31236,8.47371,5.29829,,50.263,17.06,27.6593,,6.78948,12.464,42.4726,15.8247,5.72638,,43.989,41.6758,30.3924,,43.0019,22.0057,28.1641,66.4038,20.9877,,23.3573,27.6933,62.388,37.9126,25.7443,35.9673,5.07582,16.1065,,,9.58922,3.37111,8.55108,2.35697,9.55489,48.8681,16.8504,27.1626,11.0072,43.632,9.8827,12.0988,,,22.4274,20.2326,19.7141,10.426,,33.2844,9.94926,22.5816,,9.21263,,,7.99044,,44.4699,43.2688,21.4478,19.4593,4.51414,18.28,4.85753,,4.22551,,,1.36952,,3.91316,,4.08095,96.5068,43.6352,,,4.2367,120.19,39.4392,,,,4.55735,10.4956,,,,,,5.47845,7.46927,6.03162,7.119,25.0065,62.4228,23.9587,23.9535,,,,,,,,,5390.83,65.5708,2.18191,16.2687,191.654,34.3028,72.6877,3.04846,22.9436,60.4612,334.32,24.018,314.243,,,12.8832,,,,,,,
2005-02,,,,,,,,,,,,,,,,,,,,10.668,,0.436684,9.58031,6.58926,,54.2424,18.5672,30.3541,,6.97175,12.4337,44.3295,15.7545,6.09381,,53.925,47.6142,36.295,,49.1891,26.8506,33.7057,76.2867,21.8564,,26.4154,30.0131,61.6162,41.9168,27.3641,39.1499,6.49278,19.3566,,,9.47893,3.3678,9.43752,2.48547,10.5764,52.5716,19.0288,30.7625,11.7288,48.0314,9.91562,12.6361,,,24.2546,22.6194,22.6001,11.2588,,37.6783,9.95156,25.6664,,15.5584,,,9.18001,,50.0926,46.1318,25.6717,21.981,6.14996,22.9566,5.80543,4.79324,4.84811,,,1.53744,,4.44491,,2.47975,104.972,56.5989,,,4.87386,139.55,40.1766,,,,4.95433,12.2961,,,,,,6.04408,8.29791,6.02545,7.42662,24.8462,60.1971,31.63,31.5414,,,7.79922,,,,,,6835.83,61.7139,1.95032,17.7117,195.688,35.5324,70.6746,3.44768,28.0337,64.9808,355.044,25.2296,356.673,,,15.2332,,,,,,,
2005-03,,,,,,,,,,,,,,,,,,,,9.94969,,0.428281,9.21516,6.05764,,51.4188,17.7023,29.7465,,6.64502,12.2873,43.9063,14.9392,6.15335,,50.371,44.3756,35.0228,,49.89,28.5018,34.0172,73.7085,20.9889,,24.2792,30.5468,53.0109,38.8519,26.7832,36.5537,6.42219,20.0176,,,9.12962,4.36467,9.3183,2.31787,10.6513,49.0849,19.0256,29.3715,11.0694,45.6447,8.89037,11.4516,,,25.0504,21.0627,19.038,9.54001,,35.2855,8.9999,23.5937,,13.3123,,,8.26801,,45.6279,43.6163,22.965,20.9134,5.37959,22.1144,5.82112,4.45967,4.18081,,,1.71375,,3.97051,,2.42243,98.5479,52.2729,,,4.36763,130.333,39.2244,,,,4.60258,9.46323,,,,,,5.00518,7.54788,5.9186,7.49951,25.1445,58.8238,30.4855,30.5042,,,6.78468,,,,,,7461.06,58.341,1.9747,17.4233,176.602,36.1701,68.4528,3.26337,25.2267,61.877,328.192,24.6868,330.676,,,12.7959,,,,,,,
2005-04,,,,,,,,,,,,,,,,,,,,10.1952,,0.583588,8.71768,5.51986,,49.5896,17.294,28.1425,6.47788,6.41688,12.3631,44.3426,15.1561,6.74166,,47.877,39.3092,33.8243,,46.8791,27.6435,32.7597,67.401,20.9213,,23.384,27.9034,45.2207,37.4589,25.5832,36.0076,5.58398,18.1791,,,8.23627,3.33464,8.48679,2.39708,9.18881,43.8178,17.0801,27.1783,9.5217,41.8258,7.87429,9.1438,,,25.6464,18.099,17.2777,9.39911,,27.4729,7.92039,19.5424,,11.4123,,,7.28233,,42.3072,40.4892,20.7109,18.2965,5.13583,19.092,5.1241,3.36088,3.82233,,,1.2243,,3.5474,,2.43082,93.4766,39.9809,,,3.75765,120.34,31.8972,,,,4.43965,7.42997,,,,,,5.03052,7.66,5.69503,7.95084,18.2802,61.5974,26.613,26.7238,,,6.34114,,,,,,5986.33,54.674,1.80351,16.9403,168.104,34.8227,62.8361,3.16955,19.9482,64.9608,348.863,24.0606,300.302,,,12.4827,,,,,,,
2005-05,,,,,,,,,,,,,,,,,,,,10.656,,0.728146,9.09371,5.66279,,49.6931,17.0117,28.5206,6.45696,6.39241,12.2058,45.5113,15.5954,6.72775,,47.4693,41.0624,35.0296,,47.6857,29.0338,34.7467,70.4309,23.2581,,23.8731,31.004,47.8819,37.4755,26.394,37.8331,6.53436,19.3342,,,9.13779,3.05325,9.17023,2.22368,10.5382,43.1378,15.4074,28.1629,10.5278,45.2415,7.85292,11.1678,,,23.9149,18.8703,19.6332,9.96497,,24.334,7.71915,19.0265,,12.3457,,,7.16704,,41.6302,43.616,20.5151,18.6535,4.67063,19.3,5.18326,3.53601,3.84977,,,1.08237,,3.51111,8.18383,3.86196,87.8316,38.4933,,,4.05183,131.526,31.2473,,,,4.70804,7.34475,,,,,,5.57649,7.58134,6.08218,6.98916,20.2792,67.5051,28.3328,28.2212,,,6.87244,,,,,,6290.07,59.4601,1.78302,16.6401,165.692,34.8812,70.1654,3.63159,20.2194,65.5651,362.952,24.2082,295.298,,,10.9963,,,,,,,
2005-06,,,,,,,,,,,,,,,,,,,,12.4094,,0.979603,10.8419,5.50352,,49.7048,17.6584,30.3123,7.47511,6.28603,12.3026,48.0431,16.0328,7.1044,,48.5171,42.6744,37.3296,,52.7077,33.0381,36.697,77.3911,24.87,,27.8087,34.6989,50.7973,41.7266,29.516,41.8823,8.20048,23.383,,,9.96931,3.65947,10.4849,1.88514,10.9911,45.188,16.3741,30.6461,10.867,47.0486,8.98277,12.4898,,,27.4029,19.5205,19.1002,10.5312,,26.8048,9.00213,21.8165,,10.6715,,,7.44599,,42.89,42.8383,21.6553,19.7741,4.3045,20.2022,5.49922,3.30888,3.77402,,,1.09342,,3.69911,8.40159,4.56215,84.6442,35.0228,,,4.08462,137.013,29.174,,,,4.39771,7.19445,,,,,,5.792,7.92638,6.07906,6.99992,21.8311,68.9495,30.6884,30.5797,,,6.40492,,,,,,6742.8,61.2832,1.59626,17.9001,174.476,34.2882,78.7103,4.09893,19.9091,63.378,346.335,23.4906,278.373,,,11.6638,,,,,,,
2005-07,,,,,,,,,,,,,,,,,,,,13.1473,,1.00207,13.6514,6.16548,,51.8307,18.6625,32.2325,7.9944,6.20437,14.825,49.6411,16.5933,8.06497,,49.3692,44.0654,40.6582,,58.0655,35.3986,39.0682,81.664,25.8659,,31.4263,43.422,55.262,45.8005,34.4365,46.0735,9.38758,24.1206,,,11.0766,4.09185,12.1373,3.56316,11.8977,43.2743,15.8072,29.8591,10.2833,45.0624,8.14987,11.9094,,4.54801,26.083,20.8232,19.0773,9.91397,,28.1148,8.08645,22.1441,,14.1081,,,7.97747,,46.4413,45.9677,23.9269,21.312,5.1208,22.8028,6.72078,3.64413,4.03512,,,1.11766,,3.83172,7.74614,2.59588,90.4453,41.8166,,,4.52127,147.116,31.0328,,,61.4008,4.79608,8.77363,,,,,,6.53974,8.50652,6.31709,6.99322,23.3161,66.456,32.0488,32.06,,,7.54509,,,,,,7193.12,58.5966,1.76131,18.4872,180.579,35.5836,78.6671,4.23501,24.9468,64.8841,356.999,25.0926,296.29,,,12.4579,,,,,,,
2005-08,,,,,,,,,,,,,,,,,,,,14.6979,,1.67723,14.7148,8.57769,,54.9236,19.1634,33.6042,9.62131,6.75785,15.3154,49.2896,17.0132,8.5577,,50.3247,46.7483,42.6162,,62.59,36.7919,39.2236,85.073,27.4766,,35.6583,44.7925,63.1655,46.9223,37.9774,47.725,11.0195,29.0061,,,11.7658,4.73599,11.7754,3.18389,13.0799,45.3815,16.8335,31.7926,10.927,46.6098,9.21671,10.9385,,4.97314,32.2923,20.4035,18.786,10.7504,,32.4175,9.12457,24.4536,,15.7782,,,8.90136,,49.0789,45.7764,25.0011,22.1984,4.97007,23.0578,6.59554,4.40113,4.67357,,,1.14433,,4.11625,7.80718,3.03406,86.3933,41.1447,,,4.75106,144.58,33.1717,,,58.6908,5.12152,8.55797,,,,,,7.19135,8.01104,6.26241,8.11679,22.8566,63.4045,34.1947,34.167,,,7.24696,,,,,,5433.15,55.1174,1.80335,18.4742,184.145,34.6584,78.4367,4.70981,24.3283,59.9641,399.695,25.555,321.416,,,11.495,,,,,,,
2005-09,,,,,,,,,,,,,,,,,,,,14.7777,,1.56445,13.4473,8.62091,,55.0001,19.7413,34.4825,10.4812,6.43457,15.1387,48.222,16.1868,8.71491,,52.7384,48.6887,44.6365,,69.9251,42.6516,40.0177,88.2706,28.1241,,39.0733,48.423,66.0944,45.4712,41.4645,47.8952,10.003,29.3209,,,12.5426,5.74834,11.377,3.01429,14.3862,53.562,18.8298,34.7988,13.687,55.0646,11.0648,15.6172,,6.04795,35.9103,22.8043,21.9002,11.1192,,38.28,11.0449,28.4297,,16.8313,,,9.13496,,56.1378,53.3411,26.8689,25.5577,5.60979,26.261,7.93853,4.44447,4.90838,,,1.71896,,4.13008,7.76899,2.19972,77.7997,37.7589,,,5.98622,142.375,29.5941,,,59.7236,5.61817,9.13393,,,,,,7.10067,8.31386,6.12737,7.54357,24.7374,56.1319,35.9363,35.7951,,,7.18414,,,,,,5089.37,55.1583,1.75062,17.681,199.645,36.2377,77.2506,4.89899,29.4549,56.4532,395.07,26.3424,304.531,,,10.353,,,,,,,
2005-10,,,,,,,,,,,,,,,,,,,,13.3023,,1.27557,12.1359,7.55658,,51.3811,18.2969,31.628,8.74205,6.24795,13.8845,46.4265,15.9269,7.66727,,46.5028,42.8408,41.867,,61.387,38.5421,36.8753,74.8717,27.773,,36.0457,38.5871,59.3751,48.8165,35.6922,44.0187,9.03242,25.8331,,,11.2657,5.36324,9.59161,3.28792,12.769,48.2756,17.3328,30.1861,12.4092,50.6291,10.0361,14.8877,,6.20155,30.7507,20.4775,20.6597,10.4636,,39.0169,9.96858,24.514,,15.2014,,,8.52587,,52.1846,52.7287,24.3697,26.0787,5.51649,24.5989,7.13629,4.5585,4.63321,,,1.34716,,4.28338,7.66074,2.42055,77.2301,30.475,,,5.72943,126.974,28.4044,,,52.3769,5.51577,8.31301,,,,,,6.51568,8.41751,6.21857,7.43084,24.3974,55.2953,32.0431,32.1767,,,5.4413,,,,,,4551.21,54.7061,1.21108,19.1202,205.293,35.7411,80.3805,4.37417,27.5161,56.8601,377.869,26.7169,273.016,,43.9861,8.95901,,,,,,,
2005-11,,,,,,,,,,,,,,,,,,,,13.0703,,1.29109,12.193,7.79893,,51.7059,18.3408,32.2877,8.3419,5.93778,13.809,50.7722,16.899,7.68803,,48.7049,43.7163,39.0622,,61.6995,41.13,37.3718,77.1925,27.2361,,37.9157,41.4319,57.605,51.9008,38.8283,46.41,10.106,27.7112,,,13.2987,5.90529,9.87353,3.22562,14.6,52.7984,18.7139,32.1986,14.1681,54.9682,10.9291,17.3349,,7.40744,35.0396,24.6707,24.1722,11.3539,,41.4464,10.8572,32.4075,,15.985,,,9.67134,,55.9262,56.5651,25.0831,27.7208,6.61283,27.053,7.79301,5.44374,5.34087,,,1.42018,,5.31463,7.44789,2.17082,88.3948,39.1205,,,6.05951,112.711,30.0114,,,57.5954,5.82996,9.38423,,,,,,6.25093,8.59289,6.33822,7.78609,23.8724,57.585,38.4927,38.4641,,,6.16048,,,,,,5106.75,60.7847,1.35551,18.8613,203.326,35.8752,94.0288,4.4141,32.4903,54.9356,429.198,26.8482,284.9,,47.9781,9.21702,,,,,,,
2005-12,,,,,,,,,,,,,,,,,,,,13.813,,2.31911,13.656,9.53037,,51.1763,17.8736,32.4954,8.07547,6.5645,13.4022,54.5016,18.4099,8.22235,,47.3355,43.4804,37.7107,,64.4312,42.2296,37.9606,81.3531,26.8349,,40.4196,41.896,60.083,52.9973,37.951,49.3856,11.1164,30.9017,,,14.0986,6.60443,9.72828,4.33578,15.1392,61.3811,25.3787,33.8604,16.7759,64.6546,13.4186,18.8186,,8.10861,46.959,24.5622,24.771,12.0259,,46.0145,13.4348,39.8068,,24.5128,,,10.8361,,63.3367,61.5276,27.4346,29.0018,6.99148,31.8302,9.8868,7.90324,6.43441,,,1.7093,,6.93946,7.87132,1.44452,95.7483,44.4715,,,5.77264,124.283,33.2828,,,55.4205,6.68953,9.67551,,,,,,5.86633,8.6315,6.54408,7.83092,25.0779,61.1802,43.0547,43.1087,,,6.2902,,,,,,5570.33,59.8893,2.07949,19.9506,206.958,38.2839,96.401,4.53877,30.3218,56.2068,440.814,27.1709,265.963,,49.5656,8.12307,,,,,,,
2006-01,,,,,,,,,,,,,,,,,,,,16.4384,,2.16083,14.7294,10.4852,,56.7076,20.0237,35.4169,9.15673,7.05129,14.3315,60.1541,19.7139,9.71735,,52.4806,45.1354,41.6196,,69.7411,48.3153,46.0825,89.1213,26.7843,,45.4898,46.5038,62.2879,69.0006,48.399,62.4464,13.7846,38.8432,,,14.6049,7.15592,8.9651,4.80021,15.9342,70.4992,31.254,37.9328,22.2679,79.5793,16.668,26.662,,10.7944,52.4521,31.3153,29.4074,14.3463,,64.2439,16.5872,40.7181,,34.4617,,,12.1152,,70.1608,68.8897,30.7813,34.5523,9.02286,38.149,11.7002,10.3767,9.58596,,,2.02595,,11.9756,10.3176,1.48184,101.226,57.3874,,,7.13963,141.508,38.2805,,,73.6068,7.99401,12.5525,,,,,,5.94716,10.006,8.17185,9.12525,31.7914,63.2379,53.3051,53.0971,,,7.88489,,,,,,7073.32,57.5355,1.64784,21.0944,243.512,40.5778,109.345,5.39031,36.643,51.6926,499.701,26.4367,274.84,,50.8715,8.97727,,,,,,,
2006-02,,,,,,,,,,,,,,,,,,,,15.1807,,1.72166,15.5492,11.3444,,50.1025,18.3695,32.2352,8.667,7.55851,15.6763,62.4655,19.5223,10.5125,,49.817,43.1879,39.3765,,59.8253,38.4421,43.0857,78.803,26.4944,,36.3703,40.8376,63.3936,62.2664,41.3422,54.779,12.1178,36.2465,,,14.3755,6.11755,9.21292,5.07231,15.9897,60.2478,32.6535,32.9349,20.9507,66.1003,13.2614,19.9812,,11.3127,42.1535,28.6166,26.6293,13.5254,,62.4498,13.2767,34.4715,,28.0167,,,12.0303,,64.5735,66.7719,28.0077,27.173,8.51639,36.8765,9.71862,9.84271,8.15226,,,2.36505,,10.4482,12.4737,1.27625,94.4809,59.8095,,,6.45262,152.996,40.2947,,,68.9263,8.28579,12.4139,,,,,,5.83339,10.1631,8.27063,9.49731,32.0528,60.8424,49.9418,49.9472,,,6.33372,,,,,,5743.29,57.5736,1.38262,22.2728,223.623,38.922,115.341,5.11464,29.2377,51.778,532.446,26.469,264.429,,49.8372,8.83925,,,,,,,
2006-03,,,,,,,,,,,,,,,,,,,,17.0762,,1.90865,18.1663,12.238,,51.6868,18.9871,33.5886,9.95459,7.21554,16.2735,63.0499,19.2744,11.4901,,50.7861,44.0832,40.5665,,62.1971,40.8397,43.5402,76.7179,26.4572,,41.3141,47.0454,64.5074,68.1536,44.1498,54.8382,12.2814,37.0435,,,14.4018,6.29864,9.98544,6.63864,16.5155,58.8604,38.5658,32.598,20.6011,70.005,15.6684,22.5557,,14.6931,48.2703,32.6348,32.7336,13.0723,,79.4626,15.6044,38.6648,,35.3638,,,12.3245,,69.3585,68.61,30.2246,32.2233,8.9831,37.7712,12.4843,12.8463,10.4775,,,2.79164,,12.8061,10.8747,1.14952,97.9345,70.945,,,6.70734,170.823,45.7508,,,78.8163,8.64934,15.2818,,,,,,5.67397,11.2111,7.89518,9.13865,33.8158,59.4615,48.2164,48.1364,,,6.23011,,,,,,5532.61,52.512,1.33909,21.4168,231.514,40.7796,121.569,6.02928,29.4383,52.5801,550.616,26.5422,229.684,,50.7084,8.47915,,,,,,,
2006-04,,,,,,,,,,,,,,,,,,,,19.3608,,2.6488,18.7107,13.3205,,56.1381,20.2284,34.9462,10.0287,7.97334,16.049,63.8889,21.1707,11.4165,,52.1946,46.0111,42.6129,,60.6037,39.5318,47.8746,82.6098,25.5155,,39.7956,53.5678,67.5579,73.8308,46.8529,64.2569,13.1724,40.9869,,,14.7217,6.51494,10.5663,7.56423,17.4368,65.641,46.2903,36.1676,23.615,70.1327,17.4125,23.6612,,15.3474,45.3936,31.5951,34.0977,14.3738,,92.8965,17.3318,41.4707,,32.2539,,,14.1322,,74.5224,75.188,33.7817,34.699,10.4435,40.1351,14.6348,17.8421,13.6826,,,3.60349,,16.8435,10.641,1.49576,107.34,78.8975,,,7.13978,197.277,54.1655,,,75.3567,10.7607,16.6781,,,,,,6.60482,11.632,7.82795,9.06,36.211,56.4622,53.985,54.0049,,,7.08301,,,,,,5781.85,51.4644,1.32677,22.2537,237.48,42.064,129.352,6.65185,28.6773,53.2445,497.254,27.7202,221.37,,48.4591,9.73023,,,,,,,
2006-05,,,,,,,,,,,,,,,,,,,,17.6028,,2.3617,16.9589,15.1401,,53.6491,19.08,34.9084,9.57715,7.58805,15.9513,62.5823,21.601,11.1577,,50.4024,45.2466,40.343,,57.5455,36.7768,45.9457,75.074,24.21,,38.6587,55.3242,61.0745,69.6729,44.5885,68.37,11.4835,38.4684,,,15.7076,6.24673,9.62546,7.08471,17.7255,58.3666,41.688,36.2717,20.2617,59.0018,15.5444,20.0968,,12.0923,37.2744,24.3906,29.1114,14.0936,,74.1924,15.4414,40.0233,,29.5534,,,12.781,,74.741,70.8075,32.0737,29.935,9.17248,36.8681,14.949,19.0122,12.6849,,,2.63621,,16.172,10.4008,1.90873,100.737,68.6799,,,6.42468,181.041,50.4456,,,72.3033,10.3235,15.4395,,,,,,5.80406,10.2995,7.80089,8.94082,41.3115,59.7582,54.8153,54.1887,,,6.27783,,,,13.181,,5463.37,43.91,1.24266,21.6672,238.461,41.1197,126.614,6.37105,24.62,56.7751,509.401,26.9713,220.023,,50.2409,9.4463,,,,,,,
2006-06,,,,,,,,,,,,,,,,,,,,17.2295,,2.04894,17.3296,13.9078,,54.8247,18.9781,35.3334,10.0403,7.66298,15.2568,60.8112,21.5075,11.4682,,50.6664,46.8718,41.6885,,60.6179,38.7614,47.631,78.8178,24.0546,,40.5397,58.4624,57.8695,69.1784,44.2739,64.7167,12.0625,38.5401,,,15.3455,5.02919,9.47762,6.57243,18.3481,59.2354,41.2566,35.0058,21.1355,61.2929,15.3726,22.7846,,12.7736,36.5958,22.761,31.3251,13.2753,,84.6365,15.3845,38.3187,,26.1482,,,12.632,,71.1064,71.889,31.5938,30.0412,9.58229,35.3111,13.4919,19.2551,12.6807,,,2.62797,,15.3451,8.43189,2.10781,102.567,58.736,,,6.61708,182.509,52.1837,,,67.7193,11.1128,17.4987,,,,,,5.669,9.88565,7.61588,8.46256,40.9424,52.9493,52.7668,52.6119,,,5.72883,,,43.9857,12.5345,,5357.65,45.8329,1.16482,21.8794,286.152,42.4248,120.089,6.07108,26.4638,54.8312,554.556,28.313,255.326,,52.9734,11.0495,,,,,,,
2006-07,,,,,,,,,,,,,,,,,,,,17.9543,,1.96582,19.3542,13.8889,,57.3248,19.5583,36.4361,9.80756,7.92949,16.1277,64.0543,22.4669,12.1233,,55.7787,49.5349,43.7679,,64.6712,41.3634,49.8987,81.2658,25.7807,,41.7878,51.3531,54.6235,70.8177,39.688,63.0281,11.5465,38.2677,,,16.0548,5.52601,10.1175,6.8647,18.7323,57.1639,44.5049,36.3175,19.1867,61.7091,16.2984,19.9422,,13.2091,38.9356,23.9176,32.1385,13.8905,,78.8658,16.1797,37.1124,,25.7044,,,12.7332,,69.278,72.9767,30.766,29.6622,10.5601,38.8163,13.6684,20.8745,12.5186,,,2.13346,,14.7622,8.0352,1.89591,94.6488,50.6538,41.4223,,6.36704,203.534,53.9821,,,74.1943,10.9851,15.3982,,,,,,5.67881,9.91101,8.21325,9.26355,43.5115,57.3424,52.5191,52.4402,,,5.78425,,,49.7307,12.8007,,4746.82,42.6541,1.18046,25.0536,291.749,43.852,132.377,6.4893,24.0597,54.5703,580.578,29.4712,266.727,,57.6794,11.7423,,,,,,,
